OverallQual,GrLivArea,TotalBsmtSF,1stFlrSF,YearBuilt,YearRemodAdd,GarageCars,GarageArea,FullBath,TotRmsAbvGrd,KitchenQual,Fireplaces,LotArea,Neighborhood,ExterQual,PropertyType,DPE,HasPool,AgentID,SaleDate,SalePrice
4,129.2,52.1,1083.64,1990,1951,2,488.46,0.0,3,Gd,1,355.5,INVALIDES,None,Maison,D,1,Agent_4,2017-08-20,784399.0
7,83.7,87.8,1034.98,1993,1983,1,836.57,2.0,6,Fa,0,999999,Belleville,TA,Maison,,1,Agent_50,2020-03-10,547706.0
4,84.7,206.6,1449.68,2023,0,0,,2.0,6,TA,1,300.5,batignolles,Gd,Appartement,,0,Agent_32,2021-11-04,
7,160.8,15.2,562.77,1908,1986,1,941.63,1.0,3,Ex,2,1003.7,Batignolles,Gd,Appartement,C,0,Agent_23,2016-06-13,1352948.0
5,172.3,77.5,814.09,,1906,1,,3.0,6,TA,3,219.6,Luxembourg,TA,STUDIO,C,,Agent_9,2022-11-27,1469709.0
6,198.0,138.5,759.95,1950,1959,1,326.02,3.0,3,TA,3,291.8,Invalides,Fa,Maison,B,0,,,1195105.0
6,169.0,40.4,970.48,1981,1977,1,241.53,2.0,4,Ex,0,602.3,Bastille,Ex,Appartement,E,0,Agent_8,2018-02-24,952814.0
5,231.6,5.8,588.77,2002,1920,0,722.2,1.0,8,,2,70.4,Opéra,TA,Maison,C,0,Agent_3,,2185087.0
7,236.5,202.5,1033.15,1955,1981,2,257.0 m²,1.0,8,Gd,0,,Invalides,TA,Loft,D,0,,2018-11-25,1611632.0
4,61.7,10.3,110601.0,1985,2007,0,852.0 m²,0.0,4,Gd,0,790.4,BASTILLE,Ex,Loft,A,0,Agent_15,2022-12-27,380562.0
7,135.3,165.9,1084.82,1932,1912,2,656.93,1.0,1,TA,1,492.0,Invalides,Gd,Duplex,D,0,,2017-10-11,1294080.0
5,161.3,43.3,944.32,1921,1936,0,255.22,2.0,6,Gd,0,910.1,Oberkampf,Ex,Appartement,F,0,Agent_8,2023-01-02,782622.0
8,86.4,47.4,1097.71,1904,2006,-1,360.09,2.0,1,Gd,0,,Saint-Germain,TA,Appartement,C,1,Agent_15,2017-12-03,720453.0
7,120.3,91.2,1390.3,1992,1995,1,466.71,2.0,1,Fa,0,297.5,Clignancourt,Gd,Loft,E,0,,2021-08-08,1311359.0
7,101.2,23.7,1381.68,2017,1967,1,454.0,3.0,1,Ex,0,956.9,Clignancourt,Ex,Appartement,,0,Agent_26,2022-08-24,1.0
5,147.1,29.6,829.03,1902,1903,0,510.89,1.0,5,Gd,3,388.7,Bercy,TA,Appartement,,0,,2018-10-28,1036307.0
6,92.9,0,835.74,1957,1941,2,208.37,2.0,3,Gd,3,325.2,Montmartre,TA,Villa,,0,Agent_40,2022-01-26,594502.0
5,160.8,12.7,566.61,1940,1964,0,120.72,3.0,3,TA,0,425.1,Châtelet,Gd,Studio,E,0,,,806149.0
7,110.0 m²,69.4,991.68,2099,1966,1,577.51,2.0,5,,1,1352.4,Vincennes,TA,Studio,,0,,2017-06-07,742345.0
6,131.0,153.4,1285.29,1964,1901,2,340.15,2.0,8,TA,1,531.3,Batignolles,Fa,Appartement,F,0,Agent_42,2022-06-23,1274690.0
6,111.3,84.6,1114.64,2009,1945,0,163.71,3.0,3,TA,0,904.9,Pantin,,Maison,F,0,Agent_34,2015-08-27,1463659.0
5,10.1 sqft,78.7,1022.82,1901,2011,0,447.0,2.0,7,Ex,0,366.0,SAINT-GERMAIN,Ex,Studio,C,0,Agent_19,2022-07-28,810741.0
4,38.4,-50,1002.14,1935,0,1,897.25,1.0,1,Fa,0,288.0,Vincennes,Ex,Studio,,0,Agent_2,2021-11-22,243350.0
4,179.9,99.8,69065.0,2001,2013,0,457.93,1.0,8,TA,0,926.4,Marais,TA,Appartement,D,N,Agent_46,2016-12-16,1043507.0
7,55.9,4.7,869.05,1906,1996,1,542.23,2.0,,TA,1,340.5,Passy,TA,Appartement,B,0,,2023-08-19,454536.0
5,123.5,125.7,1076.29,1917,1992,2,30.44,1.0,1,TA,0,151.2,,Gd,Maison,D,0,,2020-02-24,647302.0
4,186.2,0,-930.35,1700,1933,1,608.71,1.0,4,Ex,1,704.5,Passy,Ex,Studio,D,0,,2020-02-15,50000.0
5,,18.3,980.32,1953,1927,1,,2.0,7,TA,0,146.6,Passy,Gd,Loft,,0,,2015-08-19,668933.0
7,16.8,143.5,398.77,1925,2019,0,505.17,4.0,4,TA,3,170.1,Montmartre,TA,Villa,D,0,Agent_49,2016-12-27,102307.0
5,235.2,152.4,1055.1,1999,1941,2,376.2,1.0,6,TA,1,57.6,Opéra,Gd,Duplex,C,N,,2021-02-09,1837392.0
5,155.4,108.1,981.45,1928,1905,1,293.69,1.0,7,TA,0,230.0,Luxembourg,Gd,Appartement,C,0,,2023-08-26,1022405.0
8,177.7,170.5,626.48,2003,1914,0,307.45,1.0,5,Gd,2,723.1,Vincennes,TA,Studio,,0,,2021-04-04,2580125.0
9,152.5,145.2,922.4,1958,1963,2,460.81,1.0,7,Po,1,620.7,Châtelet,Gd,Maison,,0,Agent_42,2022-08-20,1435773.0
4,51.1,97.0,1065.43,1964,1915,1,547.88,1.0,2,Fa,2,102.2,Belleville,Gd,Studio,,0,Agent_46,2019-05-16,261993.0
5,54.5,87.3,589.12,1908,1907,1,371.48,2.0,6,Ex,0,240.0,Clignancourt,TA,Maison,,,Agent_7,2020-06-21,317951.0
8,-10,71.9,1159.04,1984,1988,1,27.7,4.0,1,Gd,2,372.0,Châtelet,Gd,Maison,F,0,Agent_20,2015-01-05,50000.0
6,112.1,20.4,1225.23,1932,1990,2,223.33,2.0,4,TA,0,693.4,Vincennes,TA,Duplex,C,0,Agent_45,2015-02-19,597839.0
3,134.8,88.0,1305.37,1931,1964,3,532.3,1.0,1,Fa,1,433.0,Opéra,TA,Appartement,D,1,Agent_33,2020-06-04,560368.0
4,150.0,204.8,1149.6,1940,1996,0,183.78,1.0,6,Gd,2,0,Belleville,TA,apartment,D,0,Agent_20,2021-07-19,0.0
4,258.5,23.8,740.93,1922,2020,1,169.53,3.0,4,,0,634.9,Vincennes,ta,Duplex,F,N,,2016-02-10,1372252.0
6,118.4,110.8,,1903,1987,0,429.62,3.0,1,Ex,3,602.6,Bastille,TA,Appartement,B,0,Agent_40,2021-04-05,642651.0
5,9999,51.6,300,2021,2020,1,11.21,2.0,5,TA,1,58.5,Luxembourg,Gd,Studio,G,0,Agent_35,2023-10-06,86258823.0
8,147.9,104.5,493.21,1924,1937,1,395.43,1.0,3,Ex,1,860.3,Auteuil,Fa,Appartement,,1,,2015-11-09,1448856.0
8,127.4,82.6,994.44,1927,1992,1,864.31,3.0,8,Gd,2,,Pigalle,Gd,Maison,B,0,,2016-12-11,683577.0
4,165.6,66.1,561.39,1954,1940,1,226.1,2.0,8,TA,0,515.8,Oberkampf Oberkampf,Gd,?,G,0,Agent_49,2019-08-07,853746.0
3,172.6,124.1,1395.76,1942,1972,0,548.35,1.0,7,TA,1,432.0,Pigalle,TA,Maison,E,,,2021-01-12,845303.0
7,80.3,149.9,910.33,2013,1973,3,488.78,1.0,4,Ex,3,230.5,Saint-Germain,Ex,Studio,C,1,,2017-10-24,955423.0
6,34.0,126.1,788.18,1977,1904,1,435.42,1.0,7,TA,1,14.0,Montmartre,Gd,Appartement,,0,Agent_29,2021-01-05,243999.0
7,162.7,97.5,1440.5,1982,1914,2,610.68,1.0,8,Gd,No,650.6,Luxembourg,Gd,Appartement,,0,Agent_5,2023-03-08,1519781.0
8,,104.6,118023.0,,1973,2,629.66,1.0,5,TA,2,389.2,Bastille,Gd,Appartement,C,1,,2017-11-07,1020456.0
4,36.3,,1301.75,1992,2017,0,732.35,2.0,5,Ex,1,708.5,Inconnu,Ex,Loft,,0,,2017-05-02,217879.0
3,207.7,92.4,457.44,1980,1987,1,143.68,2.0,2,TA,0,424.4,Batignolles,Ex,Appartement,E,0,,14/6/2017,1471258.0
8,168.9,126.9,1145.25,1929,1907,1,553.53,3.0,7,Gd,0,146.2,Saint-Germain,Gd,Appartement,,0,Agent_39,2021-08-13,1334120.0
7,47.3,101.8,1057.62,2003,1900,0,605.33,2.0,7,Gd,1,448.7,République,Gd,,F,1,Agent_41,2015-09-17,411707.0
5,143.2,173.0,1290.61,1983,1980,0,768.83,2.0,2,Excellent,0,127.5,Saint-Germain,None,Studio,,0,Agent_3,2015-10-03,
7,132.2,27.5,920.78,1973,1958,1,684.88,1.0,6,TA,0,797.2,Nation,,Loft,0,0,,2016-11-17,1067134.0
5,78.8,46.3,1113.39,1956,1940,0,67900.0,1.0,1,Gd,0,265.2,République,TA,Appartement,,0,,2015-02-11,626618.0
4,39.3,42.5,1102.07,1907,2023,-1,83339.0,1.0,50,Gd,1,203.8,Invalides,Gd,Appartement,,0,,Q4 2018,238374.0
7,91.5,47.0,871.27,1939,2015,Oui,975.9,1.0,8,Ex,0,234.9,Auteuil,TA,Appartement,C,0,Agent_41,2019-10-22,721930.0
4,157.6,78.6,1107.91,2019,1918,2,493.76,2.0,1,TA,2,73.2,Passy,Gd,Appartement,F,0,Agent_21,2017-11-24,1155626.0
5,90.3,21.4,1072.58,2013,1985,1,228.58,2.0,6,Gd,2,1146.0,Saint-Germain,Ex,Appartement,E,1,Agent_5,2018-11-23,634764.0
7,85.9,108.1,840.95,,1917,1,504.94,2.0,8,Ex,3,60.2,,TA,Loft,B,0,Agent_16,2017-03-07,771824.0
6,164.3,116.5,1348.33,1976,1700,3,777.49,1.0,8,,0,15.4,Belleville,None,Maison,,0,Agent_39,2021-02-23,1384776.0
6,176.1,27.6,1331.6,0,1966,0,296.14,1.0,7,Gd,1,840.4,Opéra,TA,Villa,,1,,2020-05-10,50000.0
6,130.1,44.6,1242.5,1921,2016,0,443.81,,7,TA,0,248.9,batignolles,Ex,Studio,D,0,Agent_43,2015-03-27,883793.0
6,64.6,174.8,584.37,1989,1912,1,616.19,3.0,7,Gd,0,,Oberkampf,TA,Studio,d,0,Agent_31,2018-03-03,545027.0
5,198.4,67.4,1089.43,1977,2014,2,404.1,1.0,3,Fa,0,755.1,CLIGNANCOURT,,,E,1,Agent_24,2020-10-02,1451418.0
4,190.0,73.7,807.29,1970,1981,0,299.32,1.0,7,gd,1,564.5,Auteuil,Ex,Maison,B,0,Agent_36,2019-02-26,1006698.0
7,170.1,63.6,1440.03,1974,1952,0,596.31,2.0,6,TA,2,733.1,Vincennes,Ex,Maison,,0,Agent_18,2022-10-19,1425947.0
0,161.0,,1007.74,2010,1942,2,198.79,1.0,5,,0,781.2,Batignolles,Ex,Appartement,F,0,Agent_27,2016-11-11,668666.0
3,130.0,54.6,949.48,1960,1968,1,340.65,1.0,6,Gd,0,330.5,Pantin,Gd,Appartement,,0,Agent_3,2023-07-17,746462.0
5,175.0,194.9,1182.26,1913,,2,399.48,3.0,6,Gd,1,61.7,Saint-Germain,Ex,Maison,F,0,Agent_49,2016-12-01,900649.0
4,144.7,62.4,637.45,1935,1999,0,346.47,2.0,8,TA,0,672.1,République,TA,Appartement,C,0,,2022-09-08,924500.0
4,178.5,117.9,1361.12,1910,1907,1,325.95,4.0,4,Excellent,2,137.7,Auteuil,TA,Appartement,,1,,2019-05-08,831322.0
5,217.5,167.4,456.54,1935,1977,2,-368.2,3.0,6,TA,Yes,425.1,Luxembourg,Ex,Appartement,E,1,Agent_50,2016-09-06,954687.0
4,98.1,51.5,1017.18,1982,1949,0,89.22,2.0,2,Gd,2,297.5,Bercy,TA,Duplex,D,0,,,633659.0
,128.3,111.9,732.0,2005,1996,1,372.26,1.0,,Gd,0,28.4,Châtelet,Ex,Maison,B,0,Agent_47,2021-02-16,1225233.0
6,102.4,43.3,747.17,,1921,2,-240.73,10.0,1,TA,0,563.0,Bercy,TA,Studio,,0,Agent_16,,791758.0
0,171.6,129.1,653.58,1982,1907,2,867.84,3.0,2,Fa,3,607.9,Oberkampf,Fa,Appartement,G,0,Agent_30,2022-03-05,548761.0
,10,0,996.69,1919,1965,1,457.55,1.0,4 pièces,Gd,1,54.0,Auteuil,TA,Duplex,C,0,Agent_26,2017-03-16,77630.0
6,17.4,35.2,876.62,1993,0,0,581.44,1.0,2,Gd,1,609.1,Saint-Germain,Ex,Maison,D,1,Agent_25,2020-12-14,143167.0
5,-10,138.7,1169.66,1951,1905,1,550.68,2.0,2,Ex,1,955.1,Bercy,Gd,Appartement,B,0,Agent_2,2015-03-24,50000.0
6,108.1,50.1,503.12,1913,1975,1,,2.0,5,Good,2,533.7,,Gd,Studio,E,0,Agent_42,2016-06-03,712357.0
5,46.2,95.8,516.43,2006,1971,0,618.12,1.0,7,Fa,0,482.2,Vincennes,Fa,Maison,D,0,Agent_15,2018-07-02,313658.0
5,109.6,146.4,1228.57,1903,2010,1,602.99,3.0,7,TA,Yes,704.1,Saint-Germain,TA,apartment,C,1,Agent_44,2022-02-14,483232.0
5,72.0,66.4,933.84,1993,1964,1,439.6,1.0,6,TA,2,502.4,Pantin,Gd,Appartement,C,0,Agent_14,2015-03-03,663109.0
-1,130.6,143.3,1384.47,2003,1980,1,380.1,1.0,2,Fa,0,90.4,Opéra,,Appartement,,0,,2021-11-11,411751.0
3,70.0,101.6,306.02,2021,2015,2,596.87,0.0,7,Good,3,530.2,Invalides,Gd,apartment,G,0,,2022-03-07,526525.0
5,183.0,29.7,1329.66,1963,2004,1,299.02,1.0,5,Gd,0,509.7,Invalides,Gd,Appartement,D,0,Agent_27,2023-06-13,1136028.0
7,143.8,59.2,1287.0 sqft,1972,1941,1,358.34,2.0,8,Gd,0,402.1,Oberkampf,Gd,Appartement,H,1,,2017-03-10,1344590.0
4,207.8,40.2,-789.47,1979,1995,1,555.23,1.0,7,Fa,3,20.0,Bastille,Ex,apartment,F,0,,2021-07-14,1166382.0
5,45.4,44.5,989.08,2018,1939,2,284.77,1.0,8,TA,3,238.1,Bercy,Ex,Studio,,0,Agent_42,2020-07-24,510053.0
5,,19.2,861.25,1946,1916,0,663.0,2.0,7,TA,1,782.4,Nation,Ex,,f,0,Agent_4,2019-12-11,590246.0
7,61.5,62.6,414.39,1956,1966,1,874.47,,7,Gd,0,836.0,Opéra,Ex,Appartement,G,0,,2017-02-20,517834.0
5,98.2,41.6,915.62,1996,1995,0,453.7,2.0,1,Ex,2,457.0,Nation,Gd,Appartement,D,1,,2018-06-26,697350.0
7,204.2 m²,54.5,1133.3,1909,,2,611.03,1.0,3,Ex,0,344.4,Oberkampf,Gd,MAISON,,0,Agent_44,2019-06-23,746410.0
6,175.3,24.5,1231.58,1992,1946,2,875.79,2.0,4,TA,1,-100,Auteuil,gd,Studio,,0,Agent_15,2019-07-01,1645063.0
7,112.6,135.2,770.53,1904,1932,1,515.34,1.0,4,Gd,1,25.7,Oberkampf,Ex,Appartement,D,0,,2017-04-28,828320.0
6,175.1,103.6,808.67,1976,1903,1,401.29,1.0,4,TA,1,651.2,Belleville,Fa,Appartement,E,0,Agent_26,2020-04-27,1268985.0
8,102.6,52.1,1216.16,2021,2017,0,532.62,1.0,6,Gd,0,34.7,Vincennes,Gd,Appartement,C,0,,2016-06-24,1395588.0
5,61.3,46.6,1139.2,1900,1933,3,441.94,1.0,4,Po,3,679.7,Vincennes,Ex,Studio,Non renseigné,0,Agent_49,2022-08-08,377309.0
,74.6,134.5,1114.06,0,1925,1,440.23,1.0,8,Gd,0,1053.6,,Ex,Appartement,,0,Agent_32,2017-06-01,50000.0
8,177.1,194.9,1238.42,1964,1984,0,625.41,2.0,4,Fa,3,203.8,Auteuil,TA,Studio,E,Non,Agent_32,Non communiqué,1758845.0
4,130.3,104.8,1209.96,1951,2017,1,178.72,4.0,3,Ex,3,54.6,Opéra,Ex,STUDIO,C,0,Agent_10,2019-01-01,692543.0
4,78.2,28.6,738.26,1974,2015,1,410.53,2.0,0,Gd,1,205.3,Nation,TA,Villa,G,0,Agent_25,2023-02-25,471386.0
7,40.1,111.0,1461.79,1916,1937,0,584.12,2.0,5,Ex,1,560.0,Pigalle,TA,Maison,,0,Agent_30,2015-01-04,276648.0
6,203.5,129.8,558.96,2013,1917,1,355.03,3.0,1,Gd,1,696.4,Auteuil,gd,Maison,C,0,Agent_42,2019-09-15,1743259.0
9,57.1,53.3,,1989,2015,0,215.02,2.0,2,TA,2,0,Invalides,TA,Appartement,D,0,Agent_31,2017-10-12,861010.0
4,109.0,50.8,1204.46,1994,1989,2,236.33,3.0,4,Ex,0,749.0,Vincennes,Gd,Appartement,,0,Agent_23,2016-06-10,727976.0
9,113.1,175.0,1160.27,1982,1972,1,456.52,1.0,3,Ex,1,154.6,montmartre,Ex,Maison,D,1,,2018-03-12,674888.0
6,148.0,108.7,1100.99,1935,2015,0,315.63,2.0,3,TA,1,691.1,Clignancourt,Gd,Studio,,0,Agent_38,2018-03-12,1183687.0
5,154.2,94.5,884.84,1911,1941,0,499.09,1.0,8,TA,1,468.3 m²,Luxembourg,TA,Villa,A,0,,2018-03-05,875009.0
6,140.2,97.5,1005.32,1988,2012,1,756.31,1.0,5 pièces,Gd,0,506.3,Bastille,TA,Appartement,,0,,2017-05-22,820822.0
-1,195.1,153.4,794.89,1987,0,1,817.5,4.0,3,?,0,689.0,Batignolles,Gd,Appartement,H,0,Agent_11,2019-09-22,
7,135.5,14.8,734.75,1957,1990,,569.78,2.0,4,Gd,3,614.7,Châtelet,Ex,Villa,G,0,Agent_23,2017-03-09,998268.0
4,51.7,121.4,1652.25,1966,1998,1,277.49,1.0,4,Gd,1,591.4,Batignolles,Ex,,G,0,,2022-07-19,298807.0
5,65.5,52.0,1279.89,1953,2019,0,312.13,1.0,-2,Fa,1,493.8,Clignancourt,Fa,Appartement,,0,Agent_11,2022-09-16,419638.0
8,112.7,78.7,876.9,1973,1931,1,438.76,4.0,7,Gd,1,325.5,,Gd,Appartement,,0,Agent_40,2019-09-13,970809.0
3,152.9,3.4,792.43,1919,1980,2,634.48,1.0,2,Ex,1,946.6,Pigalle,TA,Appartement,,0,Agent_37,2016-02-01,629741.0
5,115.7,94.4,803.52,,1950,3,242.23,2.0,2,TA,1,0,Bastille,Fa,Appartement,,0,,2020-09-20,701118.0
5,17.6,24.8,1219.53,1993,1915,0,399.07,2.0,6,Fa,Yes,769.2,Passy,Ex,?,C,0,Agent_23,2019-05-15,193712.0
7,45.2,53.1,831.37,1931,1977,1,211.15,2.0,8,TA,2,264.4,Clignancourt,Gd,Maison,G,0,Agent_34,2021-04-15,320946.0
3,53.4,71.9,710.41,1958,1984,,648.35,1.0,6,Fa,2,227.4,INVALIDES,Ex,Appartement,,0,Agent_47,2023-12-13,184141.0
4,196.0,126.8,1361.18,1969,1934,2,443.24,1.0,2,Ex,0,841.2,Bastille,Gd,Appartement,D,0,Agent_10,2020-02-23,1004519.0
-1,10,110.5,-1183.75,1959,2013,2,487.38,1.0,6,TA,2,1309.9,Châtelet,Gd,Duplex,C,Non,,14/2/2020,50000.0
8,106.3,,1225.77,1926,1945,Oui,34255.0,4.0,7,TA,1,398.6,Clignancourt,TA,Appartement,E,0,,2019-05-14,849947.0
8,103.7,8.4,,1984,1945,1,323.83,1.0,5,Gd,0,619.6,Clignancourt,Gd,Appartement,D,0,,2016-04-23,1108586.0
5,187.6,138.2,814.73,,2002,1,347.93,2.0,6,Po,1,425.6,Invalides,Fa,Appartement,D,0,Agent_14,2016-12-23,1271118.0
6,159.6,13.3,901.52,1983,1978,1,366.88,2.0,5,,0,383.3,Auteuil,Ex,Villa,,0,,2023-09-12,1399036.0
4,174.3,62.7,565.76,1925,2000,1,456.7,1.0,2,Fa,0,542.9,Passy,Gd,Studio,D,0,Agent_25,2016-03-14,1102857.0
8,0,0.7,1060.39,1700,2099,1,427.62,1.0,2,TA,3,127.1,Passy,TA,Studio,,0,Agent_45,2018-10-09,50000.0
8,137.2,162.9,762.33,1952,2015,1,909.89,2.0,3,Fa,1,376.7,Batignolles,TA,Villa,D,0,Agent_25,2016-09-18,1627163.0
10,27.1,116.4,1176.69,1949,1985,0,326.26,1.0,4,Fa,2,45.9,République,TA,Appartement,,0,,2015-02-05,
6,287.6,36.8,1211.52,1964,1954,1,702.19,1.0,5,Ex,1,827.2,Châtelet,Gd,Appartement,,0,Agent_25,2015-07-24,2289717.0
6,151.5,110.1,944.64,1971,1945,1,638.51,1.0,4,Gd,1,118.9,Nation,Gd,Duplex,D,0,Agent_16,2018-07-08,1211205.0
8,243.6,165.2,853.52,1936,2010,2,437.63,3.0,3,Gd,0,997.5,Bercy,None,Appartement,F,0,,2019-07-23,2175599.0
6,185.6,40.6,1063.18,1981,1940,0,483.93,2.0,3,Fa,0,1331.5,Passy,Gd,Maison,C,0,,2019-05-21,1278161.0
7,37.1,98.7,1430.37,1954,2022,1,235.88,2.0,3,Gd,0,457.4,,Gd,Maison,G,0,,2018-05-02,282115.0
7,135.9,43.1,597.77,1951,1923,0,422.73,2.0,7,Gd,2,260.5,Passy Passy,TA,Appartement,D,0,Agent_46,2022-04-20,1218082.0
4,152.3,17.8,1697.77,1976,2009,2,418.06,3.0,7,Gd,0,501.0,Invalides,Gd,Appartement,C,0,Agent_25,2019-05-11,1183774.0
3,81.9,0,1315.94,1970,1937,1,434.72,2.0,6,TA,2,731.0,Montmartre,Gd,Studio,A,0,Agent_20,2021-11-15,480611.0
5,24.2,99.5,1073.25,1912,1967,0,658.66,3.0,6,Ex,1,76.1,bercy,Ex,Appartement,F,1,Agent_41,2023-12-22,122672.0
7,53.7,100.8,505.78,2004,2012,2,746.42,1.0,4,TA,2,375.3,Opéra,TA,Villa,,0,Agent_1,3/12/2016,475890.0
3,47.1,101.0,1067.39,1968,1948,3,167.0 m²,3.0,8,Ex,,304.1,Nation,TA,Studio,,0,,2019-06-24,175847.0
5,81.3,47.6,785.48,1926,1938,1,,2.0,1,TA,1,223.0,Oberkampf,TA,Studio,,0,Agent_19,2021-12-25,446130.0
8,179.6,73.2,1422.77,1930,1950,1,72.08,2.0,4,TA,1,905.4,Bastille Bastille,Fa,APPARTEMENT,C,,Agent_2,2019-09-17,1060154.0
6,138.3,92.4,1200.34,1962,2004,0,442.9,1.0,8,TA,1,180.5,Pantin,Ex,Loft,D,0,,2016-10-03,
4,10,32.8,703.46,0,1914,0,,3.0,4,Gd,1,1478.5,Pigalle,Gd,Appartement,E,0,Agent_40,2019-05-24,50000.0
8,64.8,130.9,885.95,1979,1995,0,338.01,2.0,,Fa,1,549.9 m²,Pigalle,TA,Maison,,1,Agent_13,2022-08-20,613416.0
6,20.3,66.9,916.52,2009,1935,2,168.25,2.0,3,Fa,2,266.1,Invalides,TA,Appartement,,N,Agent_20,2015-07-25,182999.0
6,95.5,125.8,300,1995,1974,1,167.49,1.0,3,Fa,0,462.0,Pantin,TA,?,F,1,Agent_11,2016-09-10,1143494.0
7,157.9,86.2,76475.0,1957,,1,522.22,3.0,4,Gd,1,625.7,Luxembourg,Gd,APPARTEMENT,E,0,Agent_42,2023-04-10,1321024.0
4,59.4,36.6,584.6,1975,1968,2,77.18,3.0,3,Good,0,193.8,Sai??,TA,Appartement,E,0,,2016-05-25,264364.0
5,190.1,99.0,570.03,1971,1971,1,394.03,1.0,6,TA,0,760.8,Châtelet,Gd,Appartement,C,0,Agent_11,2022-02-10,1527613.0
4,39.7,28.6,644.42,1964,1956,1,360.48,2.0,6,TA,1,194.4,Pantin,Gd,Appartement,F,0,,2020-01-27,0.0
7,143.8,21.6,1237.04,1908,1938,0,-846.97,0.0,7,TA,1,1331.6,Belleville,Gd,Appartement,D,0,,2016-03-17,836318.0
5,148.9,106.0,667.64,1997,1904,1,420.39,1.0,1,Gd,0,555.0,Batignolles,TA,Appartement,,1,,2017-06-02,1497946.0
5,99.0,86.0,789.51,,1985,0,265.0 m²,2.0,2,,1,0,auteuil,TA,Loft,D,0,Agent_16,2017-04-10,595798.0
5,120.5,43.7,905.72,1930,1962,1,275.97,1.0,3,Ex,1,116.5,Pigalle,Gd,Appartement,E,0,,2018-05-05,752245.0
6,204.9,,412.98,1967,2099,Oui,650.23,1.0,50,TA,1,573.7,Batignolles,Gd,Maison,F,0,,2020-01-19,2202114.0
5,92.9,-50,863.2,1920,1992,0,586.34,1.0,4,Ex,1,364.0,,TA,Maison,B,0,,2022-06-27,461454.0
3,65.8,39.4,1027.86,1989,1906,1,196.7,1.0,4,Gd,0,892.4,Clignancourt,,Maison,Non renseigné,0,Agent_39,2017-12-27,396647.0
7,77.7,77.0,981.27,1996,1991,0,-350.87,1.0,4,Gd,1,1119.1,Vincennes,Gd,Loft,,0,Agent_23,2015-11-23,719010.0
5,93.2,4.8,1240.77,2016,1943,1,1226.45,2.0,2,N/A,1,1143.5,Châtelet,TA,Studio,D,0,,2017-03-13,718118.0
3,49.7,0,834.37,2009,1924,1,618.92,3.0,6,TA,1,418.9,Invalides,fa,Maison,E,0,,2021-06-15,392407.0
5,72.7,47.5,736.2,1988,1921,2,,1.0,3,TA,3,513.4,Vincennes,Gd,?,A,0,Agent_36,2020-04-02,757413.0
0,111.8,45.3,311.59,1919,1901,1,469.21,4.0,8,TA,1,642.2,Luxembourg,Gd,Appartement,,N,Agent_2,2021-10-03,313139.0
6,255.8,195.7,704.3,1973,1923,2,417.42,1.0,0,TA,1,221.1,Passy,Gd,Appartement,G,0,,2021-04-12,2690969.0
7,196.9,160.2,615.94,1996,1948,2,729.13,1.0,8,TA,1,0,Pantin,Ex,apartment,B,0,Agent_47,2019-03-22,1925003.0
6,87.4,131.2,991.5,1961,1900,2,587.77,1.0,5,TA,0,131.4,Marais,TA,Loft,F,0,Agent_48,2018-03-01,642464.0
7,133.0,130.5,,1923,2006,1,460.52,,5,Gd,2,796.6,République,Ex,Studio,,0,,2017-10-11,1030253.0
7,12.2,122.0,506.55,1978,2006,1,149.96,1.0,6,Ex,0,455.6,Batignolles,Gd,Loft,0,0,Agent_31,2020-02-14,100639.0
7,,26.7,1038.04,1932,1959,1,451.66,1.0,1,TA,3,513.7,Pigalle,Gd,Appartement,F,0,,2022-08-02,783515.0
7,201.9,80.0,1336.51,1986,1996,0,407.64,2.0,2,Gd,3,529.5,Batignolles,TA,Appartement,C,0,Agent_45,2017-09-08,1909183.0
7,83.4,88.8,1261.88,1968,1997,2,562.49,2.0,2,TA,1,918.1,Belleville,TA,Duplex,D,0,Agent_14,2023-09-02,653316.0
15,219.6 sqft,32.6,1116.37,2010,1913,1,903.78,1.0,4,?,3,999999,Opéra,Ex,Villa,F,0,Agent_31,2016-09-08,804067.0
4,60.0,107.1,829.41,1998,1972,0,305.52,1.0,5,Gd,0,618.0,Bastille,Ex,Appartement,,Non,Agent_16,2022-06-03,0.0
4,232.3 m²,16.4,651.79,2018,2015,1,614.2,1.0,2,TA,0,529.4,Invalides,TA,Maison,,0,,2015-05-05,654776.0
6,123.1,141.5,814.55,1985,2099,Non,329.51,2.0,3,Ex,0,795.9,INVALIDES,TA,Maison,,0,Agent_6,2019-03-28,1247295.0
4,107.0,69.8,,1967,1915,1,532.79,1.0,3,Gd,0,366.2,Vincennes,Fa,,C,0,Agent_50,2016-02-04,740973.0
6,10,71.9,670.9,1991,2018,1,478.08,2.0,1,,1,,Nation,TA,Loft,D,0,Agent_41,2020-08-10,66300.0
5/10,142.5,143.1,1307.13,1949,1971,0,366.28,1.0,7,Gd,1,1053.7,Luxembourg,Ex,Studio,B,0,,2016-04-02,736482.0
5,94.7,141.2,971.66,1921,1937,0,525.95,1.0,2,N/A,0,408.9,Invalides,Gd,Maison,C,0,Agent_39,2016-09-22,554155.0
5,130.4,115.7,760.77,1906,1918,1,337.84,4.0,5,TA,No,137.8,République,TA,Duplex,A,0,,2016-05-22,
